kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(ns),task_stop(ns)
0_21_discriminator/resblock_down_8/res1/conv_0/Conv2D,kernel AI core task,622,271,"""114.83""","""1618703996855469242""","""1618703996855584072"""
0_21_trans_Cast_2321,kernel AI core task,622,272,"""7.61""","""1618703996855584182""","""1618703996855591792"""
0_21_discriminator/resblock_down_8/res2/batch_norm/FusedBatchNormV3_Reduce,kernel AI core task,622,273,"""13.31""","""1618703996855591902""","""1618703996855605212"""
0_21_discriminator/resblock_down_8/res2/batch_norm/FusedBatchNormV3_Update,kernel AI core task,622,274,"""11.35""","""1618703996855605312""","""1618703996855616662"""
0_21_discriminator/resblock_down_8/res2/Relu,kernel AI core task,622,275,"""9.09""","""1618703996855616762""","""1618703996855625852"""
0_21_trans_Cast_2339,kernel AI core task,622,276,"""6.66""","""1618703996855625952""","""1618703996855632612"""
0_21_discriminator/resblock_down_8/res2/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,kernel AI core task,622,277,"""1452.08""","""1618703996855632722""","""1618703996857084802"""
0_21_discriminator/resblock_down_8/res2/conv_0/l2_normalize,kernel AI core task,622,278,"""4.38""","""1618703996857084902""","""1618703996857089282"""
0_21_discriminator/resblock_down_8/res2/conv_0/MatMul_1,kernel AI core task,622,279,"""683.49""","""1618703996857089382""","""1618703996857772872"""
0_21_discriminator/resblock_down_8/res2/conv_0/l2_normalize_1,kernel AI core task,622,280,"""1.56""","""1618703996857772972""","""1618703996857774532"""
0_21_discriminator/resblock_down_8/res2/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul_3,kernel AI core task,622,281,"""1.68""","""1618703996857774642""","""1618703996857776322"""
0_21_discriminator/resblock_down_8/res2/conv_0/Assign,kernel AI core task,622,282,"""1.19""","""1618703996857776422""","""1618703996857777612"""
0_21_discriminator_1/resblock_down_8/res2/conv_0/Assign,kernel AI core task,622,283,"""1.04""","""1618703996857777722""","""1618703996857778762"""
0_21_discriminator/resblock_down_8/res2/conv_0/truediv,kernel AI core task,622,284,"""37.66""","""1618703996857778872""","""1618703996857816532"""
0_21_discriminator_1/resblock_down_8/res2/conv_0/truediv,kernel AI core task,622,285,"""37.19""","""1618703996857816632""","""1618703996857853822"""
0_21_trans_Cast_2340,kernel AI core task,622,286,"""15.49""","""1618703996857853932""","""1618703996857869422"""
0_21_trans_Cast_2916,kernel AI core task,622,287,"""16.11""","""1618703996857869522""","""1618703996857885632"""
0_21_trans_TransData_2341,kernel AI core task,622,288,"""828.82""","""1618703996857885732""","""1618703996858714552"""
0_21_trans_TransData_2917,kernel AI core task,622,289,"""828.32""","""1618703996858714652""","""1618703996859542972"""
0_21_discriminator/resblock_down_8/res2/conv_0/Conv2D,kernel AI core task,622,290,"""210.34""","""1618703996859543082""","""1618703996859753422"""
0_21_trans_Cast_2342,kernel AI core task,622,291,"""9.35""","""1618703996859753532""","""1618703996859762882"""
0_21_discriminator/resblock_down_8/skip/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,kernel AI core task,622,292,"""720.72""","""1618703996859762992""","""1618703996860483712"""
0_21_discriminator/resblock_down_8/skip/conv_0/l2_normalize,kernel AI core task,622,293,"""2.88""","""1618703996860483812""","""1618703996860486692"""
0_21_discriminator/resblock_down_8/skip/conv_0/MatMul_1,kernel AI core task,622,294,"""343.44""","""1618703996860486792""","""1618703996860830232"""
0_21_discriminator/resblock_down_8/skip/conv_0/l2_normalize_1,kernel AI core task,622,295,"""1.51""","""1618703996860830332""","""1618703996860831842"""
0_21_discriminator/resblock_down_8/skip/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul_3,kernel AI core task,622,296,"""1.52""","""1618703996860831942""","""1618703996860833462"""
0_21_discriminator/resblock_down_8/skip/conv_0/Assign,kernel AI core task,622,297,"""1.2""","""1618703996860833562""","""1618703996860834762"""
0_21_discriminator_1/resblock_down_8/skip/conv_0/Assign,kernel AI core task,622,298,"""1.11""","""1618703996860834862""","""1618703996860835972"""
0_21_discriminator/resblock_down_8/skip/conv_0/truediv,kernel AI core task,622,299,"""21.03""","""1618703996860836072""","""1618703996860857102"""
0_21_discriminator_1/resblock_down_8/skip/conv_0/truediv,kernel AI core task,622,300,"""21.13""","""1618703996860857202""","""1618703996860878332"""
0_21_trans_Cast_2298,kernel AI core task,622,301,"""10.34""","""1618703996860878432""","""1618703996860888772"""
0_21_trans_Cast_2874,kernel AI core task,622,302,"""10.29""","""1618703996860888872""","""1618703996860899162"""
0_21_trans_TransData_2299,kernel AI core task,622,303,"""424.13""","""1618703996860899272""","""1618703996861323402"""
0_21_trans_TransData_2875,kernel AI core task,622,304,"""423.46""","""1618703996861323502""","""1618703996861746962"""
0_21_discriminator/resblock_down_8/skip/conv_0/Conv2D,kernel AI core task,622,305,"""116.75""","""1618703996861747062""","""1618703996861863812"""
0_21_trans_Cast_2343,kernel AI core task,622,306,"""8.0""","""1618703996861863912""","""1618703996861871912"""
0_21_discriminator/add_3,kernel AI core task,622,307,"""10.19""","""1618703996861872012""","""1618703996861882202"""
0_21_discriminator/resblock_down_16/res1/batch_norm/FusedBatchNormV3_Reduce,kernel AI core task,622,308,"""13.28""","""1618703996861882312""","""1618703996861895592"""
0_21_trans_Cast_2346,kernel AI core task,622,309,"""6.48""","""1618703996861895702""","""1618703996861902182"""
0_21_discriminator/resblock_down_16/res1/batch_norm/FusedBatchNormV3_Update,kernel AI core task,622,310,"""11.0""","""1618703996861902282""","""1618703996861913282"""
0_21_discriminator/resblock_down_16/res1/Relu,kernel AI core task,622,311,"""8.91""","""1618703996861913382""","""1618703996861922292"""
,event record task,622,312,"""0.01""","""1618703996861922392""","""1618703996861922402"""
,event reset task,456,3,"""0.05""","""1618703996861938182""","""1618703996861938232"""
0_21_trans_Cast_2365,kernel AI core task,456,4,"""6.52""","""1618703996861938332""","""1618703996861944852"""
0_21_discriminator/resblock_down_16/res1/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,kernel AI core task,456,5,"""1908.23""","""1618703996861944962""","""1618703996863853192"""
0_21_discriminator/resblock_down_16/res1/conv_0/l2_normalize,kernel AI core task,456,6,"""4.3""","""1618703996863853292""","""1618703996863857592"""
0_21_discriminator/resblock_down_16/res1/conv_0/MatMul_1,kernel AI core task,456,7,"""1141.74""","""1618703996863857692""","""1618703996864999432"""
0_21_discriminator/resblock_down_16/res1/conv_0/l2_normalize_1,kernel AI core task,456,8,"""1.98""","""1618703996864999532""","""1618703996865001512"""
0_21_discriminator/resblock_down_16/res1/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul_3,kernel AI core task,456,9,"""1.72""","""1618703996865001612""","""1618703996865003332"""
0_21_discriminator/resblock_down_16/res1/conv_0/Assign,kernel AI core task,456,10,"""1.54""","""1618703996865003432""","""1618703996865004972"""
0_21_discriminator_1/resblock_down_16/res1/conv_0/Assign,kernel AI core task,456,11,"""1.14""","""1618703996865005072""","""1618703996865006212"""
0_21_discriminator/resblock_down_16/res1/conv_0/truediv,kernel AI core task,456,12,"""74.26""","""1618703996865006322""","""1618703996865080582"""
0_21_discriminator_1/resblock_down_16/res1/conv_0/truediv,kernel AI core task,456,13,"""94.46""","""1618703996865080692""","""1618703996865175152"""
0_21_trans_Cast_2366,kernel AI core task,456,14,"""62.42""","""1618703996865175252""","""1618703996865237672"""
0_21_trans_Cast_2942,kernel AI core task,456,15,"""30.97""","""1618703996865237782""","""1618703996865268752"""
0_21_trans_TransData_2367,kernel AI core task,456,16,"""1721.38""","""1618703996865268852""","""1618703996866990232"""
0_21_trans_TransData_2943,kernel AI core task,456,17,"""1720.04""","""1618703996866990332""","""1618703996868710372"""
0_21_discriminator/resblock_down_16/res1/conv_0/Conv2D,kernel AI core task,456,18,"""296.17""","""1618703996868710472""","""1618703996869006642"""
0_21_trans_Cast_2370,kernel AI core task,456,19,"""5.68""","""1618703996869006742""","""1618703996869012422"""
0_21_discriminator/resblock_down_16/res2/batch_norm/FusedBatchNormV3_Reduce,kernel AI core task,456,20,"""13.51""","""1618703996869012522""","""1618703996869026032"""
0_21_discriminator/resblock_down_16/res2/batch_norm/FusedBatchNormV3_Update,kernel AI core task,456,21,"""6.9""","""1618703996869026132""","""1618703996869033032"""
0_21_discriminator/resblock_down_16/res2/Relu,kernel AI core task,456,22,"""5.5""","""1618703996869033132""","""1618703996869038632"""
0_21_trans_Cast_2388,kernel AI core task,456,23,"""5.98""","""1618703996869038742""","""1618703996869044722"""
0_21_discriminator/resblock_down_16/res2/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,kernel AI core task,456,24,"""3851.28""","""1618703996869044822""","""1618703996872896102"""
0_21_discriminator/resblock_down_16/res2/conv_0/l2_normalize,kernel AI core task,456,25,"""6.76""","""1618703996872896202""","""1618703996872902962"""
0_21_discriminator/resblock_down_16/res2/conv_0/MatMul_1,kernel AI core task,456,26,"""2939.21""","""1618703996872903062""","""1618703996875842272"""
0_21_discriminator/resblock_down_16/res2/conv_0/l2_normalize_1,kernel AI core task,456,27,"""1.92""","""1618703996875842372""","""1618703996875844292"""
0_21_discriminator/resblock_down_16/res2/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul_3,kernel AI core task,456,28,"""1.7""","""1618703996875844392""","""1618703996875846092"""
0_21_discriminator/resblock_down_16/res2/conv_0/Assign,kernel AI core task,456,29,"""1.27""","""1618703996875846192""","""1618703996875847462"""
0_21_discriminator_1/resblock_down_16/res2/conv_0/Assign,kernel AI core task,456,30,"""1.21""","""1618703996875847562""","""1618703996875848772"""
0_21_discriminator/resblock_down_16/res2/conv_0/truediv,kernel AI core task,456,31,"""151.14""","""1618703996875848872""","""1618703996876000012"""
0_21_discriminator_1/resblock_down_16/res2/conv_0/truediv,kernel AI core task,456,32,"""181.45""","""1618703996876000112""","""1618703996876181562"""
0_21_trans_Cast_2389,kernel AI core task,456,33,"""133.72""","""1618703996876181662""","""1618703996876315382"""
0_21_trans_Cast_2965,kernel AI core task,456,34,"""132.61""","""1618703996876315482""","""1618703996876448092"""
0_21_trans_TransData_2390,kernel AI core task,456,35,"""2567.66""","""1618703996876448192""","""1618703996879015852"""
0_21_trans_TransData_2966,kernel AI core task,456,36,"""2567.22""","""1618703996879015952""","""1618703996881583172"""
0_21_discriminator/resblock_down_16/res2/conv_0/Conv2D,kernel AI core task,456,37,"""673.93""","""1618703996881583272""","""1618703996882257202"""
0_21_trans_Cast_2391,kernel AI core task,456,38,"""5.97""","""1618703996882257302""","""1618703996882263272"""
0_21_discriminator/resblock_down_16/skip/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,kernel AI core task,456,39,"""1944.22""","""1618703996882263372""","""1618703996884207592"""
0_21_discriminator/resblock_down_16/skip/conv_0/l2_normalize,kernel AI core task,456,40,"""4.34""","""1618703996884207692""","""1618703996884212032"""
0_21_discriminator/resblock_down_16/skip/conv_0/MatMul_1,kernel AI core task,456,41,"""1474.48""","""1618703996884212132""","""1618703996885686612"""
0_21_discriminator/resblock_down_16/skip/conv_0/l2_normalize_1,kernel AI core task,456,42,"""2.09""","""1618703996885686712""","""1618703996885688802"""
0_21_discriminator/resblock_down_16/skip/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul_3,kernel AI core task,456,43,"""1.76""","""1618703996885688912""","""1618703996885690672"""
0_21_discriminator/resblock_down_16/skip/conv_0/Assign,kernel AI core task,456,44,"""1.47""","""1618703996885690772""","""1618703996885692242"""
0_21_discriminator_1/resblock_down_16/skip/conv_0/Assign,kernel AI core task,456,45,"""1.27""","""1618703996885692342""","""1618703996885693612"""
0_21_discriminator/resblock_down_16/skip/conv_0/truediv,kernel AI core task,456,46,"""80.98""","""1618703996885693722""","""1618703996885774702"""
0_21_discriminator_1/resblock_down_16/skip/conv_0/truediv,kernel AI core task,456,47,"""92.78""","""1618703996885774802""","""1618703996885867582"""
0_21_trans_Cast_2347,kernel AI core task,456,48,"""60.59""","""1618703996885867692""","""1618703996885928282"""
0_21_trans_Cast_2923,kernel AI core task,456,49,"""30.05""","""1618703996885928382""","""1618703996885958432"""
0_21_trans_TransData_2348,kernel AI core task,456,50,"""1720.8""","""1618703996885958532""","""1618703996887679332"""
0_21_trans_TransData_2924,kernel AI core task,456,51,"""1719.78""","""1618703996887679442""","""1618703996889399222"""
0_21_discriminator/resblock_down_16/skip/conv_0/Conv2D,kernel AI core task,456,52,"""299.44""","""1618703996889399332""","""1618703996889698772"""
0_21_trans_Cast_2392,kernel AI core task,456,53,"""5.31""","""1618703996889698872""","""1618703996889704182"""
0_21_discriminator/add_4,kernel AI core task,456,54,"""11.24""","""1618703996889704282""","""1618703996889715522"""
0_21_trans_Cast_2393,kernel AI core task,456,55,"""5.86""","""1618703996889715632""","""1618703996889721492"""
0_21_discriminator/resblock/res1/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul,kernel AI core task,456,56,"""3843.64""","""1618703996889721592""","""1618703996893565232"""
0_21_discriminator/resblock/res1/conv_0/l2_normalize,kernel AI core task,456,57,"""6.68""","""1618703996893565332""","""1618703996893572012"""
0_21_discriminator/resblock/res1/conv_0/MatMul_1,kernel AI core task,456,58,"""2945.06""","""1618703996893572112""","""1618703996896517172"""
0_21_discriminator/resblock/res1/conv_0/l2_normalize_1,kernel AI core task,456,59,"""2.12""","""1618703996896517272""","""1618703996896519392"""
0_21_discriminator/resblock/res1/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul_3,kernel AI core task,456,60,"""1.67""","""1618703996896519502""","""1618703996896521172"""
0_21_discriminator/resblock/res1/conv_0/Assign,kernel AI core task,456,61,"""1.36""","""1618703996896521272""","""1618703996896522632"""
0_21_discriminator_1/resblock/res1/conv_0/Assign,kernel AI core task,456,62,"""1.27""","""1618703996896522732""","""1618703996896524002"""
0_21_discriminator/resblock/res1/conv_0/truediv,kernel AI core task,456,63,"""153.6""","""1618703996896524102""","""1618703996896677702"""
0_21_discriminator_1/resblock/res1/conv_0/truediv,kernel AI core task,456,64,"""182.7""","""1618703996896677812""","""1618703996896860512"""
0_21_trans_Cast_2394,kernel AI core task,456,65,"""134.5""","""1618703996896860612""","""1618703996896995112"""
0_21_trans_Cast_2970,kernel AI core task,456,66,"""131.98""","""1618703996896995212""","""1618703996897127192"""
0_21_trans_TransData_2395,kernel AI core task,456,67,"""2567.25""","""1618703996897127292""","""1618703996899694542"""
0_21_trans_TransData_2971,kernel AI core task,456,68,"""2568.3""","""1618703996899694642""","""1618703996902262942"""
0_21_discriminator/resblock/res1/conv_0/Conv2D,kernel AI core task,456,69,"""693.41""","""1618703996902263042""","""1618703996902956452"""
0_21_trans_Cast_2398,kernel AI core task,456,70,"""5.35""","""1618703996902956552""","""1618703996902961902"""
0_21_discriminator/resblock/res1/batch_norm/FusedBatchNormV3_Reduce,kernel AI core task,456,71,"""13.55""","""1618703996902962012""","""1618703996902975562"""
0_21_discriminator/resblock/res1/batch_norm/FusedBatchNormV3_Update,kernel AI core task,456,72,"""6.66""","""1618703996902975662""","""1618703996902982322"""
0_21_discriminator/resblock/res1/Relu,kernel AI core task,456,73,"""5.67""","""1618703996902982422""","""1618703996902988092"""
0_21_trans_Cast_2416,kernel AI core task,456,74,"""5.73""","""1618703996902988192""","""1618703996902993922"""
